  9.9000000000000000e+002	  5.9809779565030453e+002	  1.5763655554995232e+004	
  1.0200000000000000e+003	  5.9649462918556617e+002	  1.5764657408792318e+004	
  1.0500000000000000e+003	  5.9480708903876621e+002	  1.5764212140372380e+004	
  1.0800000000000000e+003	  6.0434170773931032e+002	  1.5761206578106277e+004	
  1.1100000000000000e+003	  5.9522896356949502e+002	  1.5764546091505594e+004	
  1.1400000000000000e+003	  5.2359279630891490e+002	  1.5630186352072365e+004	
  1.1700000000000000e+003	  5.0460793555144420e+002	  1.5587329269263781e+004	
  1.2000000000000000e+003	  5.0089535012506042e+002	  1.5585882146492017e+004	
  1.2300000000000000e+003	  4.9718274722573017e+002	  1.5575752290744900e+004	
  1.2600000000000000e+003	  4.9448267719254773e+002	  1.5565733751458032e+004	
  1.2900000000000000e+003	  4.9347014476318111e+002	  1.5566179019693873e+004	
  1.3200000000000000e+003	  4.6866328132014399e+002	  1.5511522324121694e+004	
  1.3500000000000000e+003	  4.4680960227818412e+002	  1.5472672656055382e+004	
  1.3800000000000000e+003	  4.4267512191040532e+002	  1.5465770995988361e+004	
  1.4100000000000000e+003	  4.3794999174882622e+002	  1.5461095677941728e+004	
  1.4400000000000000e+003	  4.3195924419856414e+002	  1.5449184748208503e+004	
  1.4700000000000000e+003	  4.2428092283325839e+002	  1.5431262695025927e+004	
  1.5000000000000000e+003	  3.9618333362475533e+002	  1.5373823071884177e+004	
  1.5300000000000000e+003	  3.9517079648627379e+002	  1.5370594875428880e+004	
  1.5600000000000000e+003	  3.8344237611968151e+002	  1.5341875064057471e+004	
  1.5900000000000000e+003	  3.8496115958391573e+002	  1.5343990089239358e+004	
  1.6200000000000000e+003	  3.8032043244157802e+002	  1.5335975257712696e+004	
  1.6500000000000000e+003	  3.6226372711721649e+002	  1.5293674759361622e+004	
  1.6800000000000000e+003	  3.3880687829103789e+002	  1.5248368700020696e+004	
  1.7100000000000000e+003	  2.9746209450564277e+002	  1.5140947698790889e+004	
  1.7400000000000000e+003	  2.7122082347563162e+002	  1.5079500660414231e+004	
  1.7700000000000000e+003	  2.3375736412828545e+002	  1.4988999858156123e+004	
  1.8000000000000000e+003	  2.1578503447044855e+002	  1.4946810676954381e+004	
  1.8300000000000000e+003	  1.7435584956665039e+002	  1.4845957384746938e+004	
  1.8600000000000000e+003	  1.4119565724759241e+002	  1.4764027999092785e+004	
  1.8900000000000000e+003	  1.1208558711462460e+002	  1.4638128359871051e+004	
  1.9200000000000000e+003	  3.9605639199422654e+001	  1.4588146982050863e+004	
  1.9500000000000000e+003	 -5.0116742667885160e+002	  1.4679204369410229e+004	
  1.9800000000000000e+003	 -9.0153688745677414e+002	  1.4916198474950110e+004	
  2.0100000000000000e+003	 -9.9603927685306235e+002	  1.4989222492614781e+004	
  2.0400000000000000e+003	 -1.0573814441692618e+003	  1.4272117735770484e+004	
  2.0700000000000000e+003	 -1.3278945147069026e+003	  1.3477981546868525e+004	
  2.1000000000000000e+003	 -1.7102916527007196e+003	  1.2735273858006307e+004	
  2.1300000000000000e+003	 -1.8518764769238867e+003	  1.1915980003484477e+004	
  2.1600000000000000e+003	 -1.9705950895777744e+003	  1.1085443122994937e+004	
  2.1900000000000000e+003	 -2.2801747686528338e+003	  1.0307447913259120e+004	
  2.2200000000000000e+003	 -2.7616306512602523e+003	  9.6193969200815482e+003	
  2.2500000000000000e+003	 -3.2181952809485529e+003	  8.9979135527495964e+003	
  2.2800000000000000e+003	 -3.7339926475895172e+003	  8.3881184802338521e+003	
  2.3100000000000000e+003	 -3.9426572772255668e+003	  7.7715330651801887e+003	
  2.3400000000000000e+003	 -4.0757199998104661e+003	  7.5878598500726148e+003	
  2.3700000000000000e+003	 -4.0469474010715312e+003	  7.5374332045471692e+003	
  2.4000000000000000e+003	 -3.6320650798848342e+003	  7.3651143346437575e+003	
  2.4300000000000000e+003	 -3.1902664501502909e+003	  7.1536118460142434e+003	
  2.4600000000000000e+003	 -2.7359800067169649e+003	  6.9357642806201038e+003	
  2.4900000000000000e+003	 -2.2977252098484432e+003	  6.7061171035541638e+003	
  2.5200000000000000e+003	 -1.8717050964522616e+003	  6.4481953837808351e+003	
  2.5500000000000000e+003	 -1.4336190556994684e+003	  6.1949489820468243e+003	
  2.5800000000000000e+003	 -1.3374291292133096e+003	  5.7947640084861296e+003	
  2.6100000000000000e+003	 -1.5834728354372226e+003	  5.6295694328222098e+003	
  2.6400000000000000e+003	 -1.5112460130351622e+003	  5.8443001188979924e+003	
  2.6700000000000000e+003	 -1.4766513901745723e+003	  5.8942814961213253e+003	
  2.7000000000000000e+003	 -1.4343784499888268e+003	  5.9384743851414123e+003	
  2.7300000000000000e+003	 -1.4231562906364788e+003	  5.9620736090990995e+003	
  2.7600000000000000e+003	 -1.3867897457436950e+003	  6.0201811362098451e+003	
  2.7900000000000000e+003	 -1.2312051646915329e+003	  5.9494496493957649e+003	
  2.8200000000000000e+003	 -1.0756205836393710e+003	  5.8787181625816856e+003	
  2.8500000000000000e+003	 -9.2003600258720894e+002	  5.8079866757676054e+003	
  2.8800000000000000e+003	 -7.6445142153504719e+002	  5.7372551889535262e+003	
  2.9100000000000000e+003	 -6.0886684048288521e+002	  5.6665237021394460e+003	
  2.9400000000000000e+003	 -4.5328225943072317e+002	  5.5957922153253658e+003	
  2.9700000000000000e+003	 -2.9769767837856119e+002	  5.5250607285112865e+003	
  3.0000000000000000e+003	 -1.4211309732639924e+002	  5.4543292416972063e+003	
  3.0300000000000000e+003	  1.3471483725762605e+001	  5.3835977548831270e+003	
  3.0600000000000000e+003	  1.6905606477792452e+002	  5.3128662680690468e+003	
  3.0900000000000000e+003	  3.2464064583008650e+002	  5.2421347812549675e+003	
  3.1200000000000000e+003	  4.8022522688224853e+002	  5.1714032944408873e+003	
  3.1500000000000000e+003	  6.3580980793441051e+002	  5.1006718076268080e+003	
  3.1800000000000000e+003	  7.9139438898657249e+002	  5.0299403208127278e+003	
  3.2100000000000000e+003	  9.0173732336550745e+002	  4.9780304492488658e+003	
  3.2400000000000000e+003	  8.9343461721197855e+002	  4.9932808910181475e+003	
  3.2700000000000000e+003	  1.0947404627104911e+003	  4.9835181349594641e+003	
  3.3000000000000000e+003	  1.1373453762500678e+003	  5.0037209502725900e+003	
  3.3300000000000000e+003	  1.1799502897896446e+003	  5.0239237655857160e+003	
  3.3600000000000000e+003	  1.2225552033292211e+003	  5.0441265808988419e+003	
  3.3900000000000000e+003	  1.2651601168687976e+003	  5.0643293962119678e+003	
  3.4200000000000000e+003	  1.3077650304083743e+003	  5.0845322115250938e+003	
  3.4500000000000000e+003	  1.3503699439479510e+003	  5.1047350268382197e+003	
  3.4800000000000000e+003	  1.3929748574875275e+003	  5.1249378421513456e+003	
  3.5100000000000000e+003	  1.4355797710271042e+003	  5.1451406574644716e+003	
  3.5400000000000000e+003	  1.4781846845666810e+003	  5.1653434727775975e+003	
  3.5700000000000000e+003	  1.5207895981062572e+003	  5.1855462880907235e+003	
  3.6000000000000000e+003	  1.5633945116458340e+003	  5.2057491034038494e+003	
  3.6300000000000000e+003	  1.6059994251854107e+003	  5.2259519187169753e+003	
  3.6600000000000000e+003	  1.6486043387249872e+003	  5.2461547340301013e+003	
  3.6900000000000000e+003	  1.6912092522645637e+003	  5.2663575493432272e+003	
  3.7200000000000000e+003	  1.7338141658041404e+003	  5.2865603646563522e+003	
  3.7500000000000000e+003	  1.7764190793437172e+003	  5.3067631799694791e+003	
  3.7800000000000000e+003	  1.8190239928832937e+003	  5.3269659952826050e+003	
  3.8100000000000000e+003	  1.8616289064228704e+003	  5.3471688105957310e+003	
  3.8400000000000000e+003	  1.9042338199624467e+003	  5.3673716259088569e+003	
  3.8700000000000000e+003	  1.9468387335020234e+003	  5.3875744412219829e+003	
  3.9000000000000000e+003	  1.9894436470416001e+003	  5.4077772565351088e+003	
  3.9300000000000000e+003	  2.0320485605811768e+003	  5.4279800718482347e+003	
  3.9600000000000000e+003	  2.0746534741207533e+003	  5.4481828871613607e+003	
  3.9900000000000000e+003	  2.1172583876603303e+003	  5.4683857024744866e+003	
  4.0200000000000000e+003	  2.1598633011999063e+003	  5.4885885177876125e+003	
  4.0500000000000000e+003	  2.2024682147394833e+003	  5.5087913331007385e+003	
  4.0800000000000000e+003	  2.2450731282790598e+003	  5.5289941484138644e+003	
  4.1100000000000000e+003	  2.2876780418186368e+003	  5.5491969637269904e+003	
  4.1400000000000000e+003	  2.3302829553582128e+003	  5.5693997790401154e+003	
  4.1700000000000000e+003	  2.3728878688977898e+003	  5.5896025943532413e+003	
  4.2000000000000000e+003	  2.4154927824373663e+003	  5.6098054096663682e+003	
  4.2300000000000000e+003	  2.4580976959769432e+003	  5.6300082249794950e+003	
  4.2600000000000000e+003	  2.5007026095165197e+003	  5.6502110402926210e+003	
  4.2900000000000000e+003	  2.5433075230560958e+003	  5.6704138556057469e+003	
  4.3200000000000000e+003	  2.5859124365956727e+003	  5.6906166709188728e+003	
  4.3500000000000000e+003	  2.6285173501352492e+003	  5.7108194862319988e+003	
  4.3800000000000000e+003	  2.6711222636748262e+003	  5.7310223015451247e+003	
  4.4100000000000000e+003	  2.7137271772144022e+003	  5.7512251168582507e+003	
  4.4400000000000000e+003	  2.7563320907539796e+003	  5.7714279321713766e+003	
  4.4700000000000000e+003	  2.7989370042935561e+003	  5.7916307474845025e+003	
  4.5000000000000000e+003	  2.8415419178331326e+003	  5.8118335627976285e+003	
  4.5300000000000000e+003	  2.8841468313727091e+003	  5.8320363781107544e+003	
  4.5600000000000000e+003	  2.9267517449122861e+003	  5.8522391934238804e+003	
  4.5900000000000000e+003	  2.9693566584518621e+003	  5.8724420087370063e+003	
  4.6200000000000000e+003	  3.0119615719914386e+003	  5.8926448240501322e+003	
  4.6500000000000000e+003	  3.0545664855310156e+003	  5.9128476393632582e+003	
  4.6800000000000000e+003	  3.0971713990705921e+003	  5.9330504546763841e+003	
  4.7100000000000000e+003	  3.1397763126101686e+003	  5.9532532699895100e+003	
  4.7400000000000000e+003	  3.1823812261497451e+003	  5.9734560853026360e+003	
  4.7700000000000000e+003	  3.2249861396893220e+003	  5.9936589006157619e+003	
  4.8000000000000000e+003	  3.2675910532288990e+003	  6.0138617159288879e+003	
  4.8300000000000000e+003	  3.3101959667684755e+003	  6.0340645312420138e+003	
  4.8600000000000000e+003	  3.3528008803080520e+003	  6.0542673465551397e+003	
  4.8900000000000000e+003	  3.3954057938476290e+003	  6.0744701618682657e+003	
  4.9200000000000000e+003	  3.4380107073872050e+003	  6.0946729771813916e+003	
  4.9500000000000000e+003	  3.4806156209267815e+003	  6.1148757924945176e+003	
  4.9800000000000000e+003	  3.5232205344663585e+003	  6.1350786078076435e+003	
  5.0100000000000000e+003	  3.5658254480059350e+003	  6.1552814231207694e+003	
  5.0400000000000000e+003	  3.5460742829660644e+003	  6.1457431141855732e+003	
  5.0700000000000000e+003	  3.5546329371786032e+003	  6.1827115232105034e+003	
  5.1000000000000000e+003	  3.5705970893762842e+003	  6.2164480248702985e+003	
  5.1300000000000000e+003	  3.6202080258981800e+003	  6.2325333463724664e+003	
  5.1600000000000000e+003	  3.6602646601433466e+003	  6.2176316969185436e+003	
  5.1900000000000000e+003	  3.6746284595281477e+003	  6.2087894093171808e+003	
  5.2200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.2500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.2800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.3100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.3400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.3700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.4000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.4300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.4600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.4900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.5200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.5500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.5800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.6100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.6400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.6700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.7000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.7300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.7600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.7900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.8200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.8500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.8800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.9100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.9400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  5.9700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.0000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.0300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.0600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.0900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.1200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.1500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.1800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.2100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.2400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.2700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.3000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.3300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.3600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.3900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.4200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.4500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.4800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.5100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.5400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.5700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.6000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.6300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.6600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.6900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.7200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.7500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.7800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.8100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.8400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.8700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.9000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.9300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.9600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  6.9900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.0200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.0500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.0800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.1100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.1400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.1700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.2000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.2300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.2600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.2900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.3200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.3500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.3800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.4100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.4400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.4700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.5000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.5300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.5600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.5900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.6200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.6500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.6800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.7100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.7400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.7700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.8000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.8300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.8600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.8900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.9200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.9500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  7.9800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.0100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.0400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.0700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.1000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.1300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.1600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.1900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.2200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.2500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.2800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.3100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.3400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.3700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.4000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.4300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.4600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.4900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.5200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.5500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.5800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.6100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.6400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.6700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.7000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.7300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.7600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.7900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.8200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.8500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.8800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.9100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.9400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  8.9700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.0000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.0300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.0600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.0900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.1200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.1500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.1800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.2100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.2400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.2700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.3000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.3300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.3600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.3900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.4200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.4500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.4800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.5100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.5400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.5700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.6000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.6300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.6600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.6900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.7200000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.7500000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.7800000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.8100000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.8400000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.8700000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.9000000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.9300000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.9600000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  9.9900000000000000e+003	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0020000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0050000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0080000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0110000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0140000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0170000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0200000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0230000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0260000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0290000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0320000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0350000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0380000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0410000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
  1.0440000000000000e+004	  3.6814067543765386e+003	  6.3551342884262704e+003	
